#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-12 14:52:54]
# Modified: [2022-06-12 20:15:15]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth/0.9900_0.6500_-1.5708_25_0,-0.021701,0.021055,0.363068,0.120672,0.117426,0.112504,0.096226,0.144981,0.025207,0.839594,0.832271,0.805978,0.720065,0.961933,0.115940,0.570664,0.571497,0.568563,0.526126,0.620004,0.048501,-1.258150,nan,-1.479960,nan,nan,1.259371,0.19,411,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_-1.5708_37_1,-0.021701,-0.021000,0.384362,0.137257,0.134810,0.130194,0.112476,0.163626,0.025720,0.802433,0.791212,0.775994,0.681692,0.929253,0.125699,0.600692,0.601033,0.599380,0.560507,0.641637,0.039987,1.476469,nan,1.539634,nan,nan,1.093986,0.2,449,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_0.0000_23_1,-0.021701,-0.021000,0.434187,0.108217,0.105590,0.102774,0.088171,0.128459,0.021437,0.897618,0.882669,0.857950,0.757703,1.040460,0.139201,0.595267,0.596582,0.596895,0.554071,0.637969,0.042565,0.044866,nan,0.040083,nan,nan,0.057204,0.24,450,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_0.0000_35_0,-0.021701,0.021055,0.419373,0.159840,0.153008,0.144789,0.126289,0.193375,0.037213,0.647416,0.637175,0.626789,0.546488,0.743002,0.104154,0.569377,0.571563,0.573738,0.526036,0.613137,0.044088,-0.043304,nan,-0.048272,nan,nan,0.056157,0.23,412,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_0.7854_31_1,-0.021701,-0.021000,0.355994,0.145938,0.140464,0.136037,0.115999,0.172746,0.035068,0.632984,0.621799,0.607769,0.534132,0.734514,0.106386,0.692429,0.693267,0.693667,0.661457,0.724533,0.032311,0.762851,nan,0.759735,nan,nan,0.034867,0.17,595,192,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_0.7854_39_0,-0.021701,-0.021000,0.478192,0.159892,0.156513,0.154272,0.124954,0.191921,0.033729,0.877549,0.854663,0.798913,0.729977,1.048561,0.152153,0.656667,0.685102,0.688940,0.643632,0.718267,0.129944,0.737055,nan,0.776767,nan,nan,0.408439,0.27,538,194,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_1.5708_24_1,-0.021701,-0.021000,0.372163,0.110292,0.108517,0.104343,0.090979,0.129255,0.020165,0.822635,0.810732,0.788150,0.698644,0.959269,0.126524,0.528339,0.532243,0.540590,0.475704,0.578745,0.052059,1.383982,nan,1.472996,nan,nan,1.092899,0.19,378,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_1.5708_33_0,-0.021701,0.019397,0.344430,0.102138,0.100951,0.099971,0.085159,0.119062,0.016784,0.769314,0.768345,0.767795,0.645077,0.895517,0.116836,0.527274,0.529337,0.530729,0.475389,0.581548,0.053552,1.312845,nan,1.515700,nan,nan,1.259919,0.17,388,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_-0.7854_20_0,-0.021701,0.021055,0.386931,0.115568,0.113193,0.108326,0.094221,0.136921,0.022521,0.771444,0.808321,0.824195,0.617345,0.942300,0.197184,0.711688,0.795489,0.800360,0.747308,0.817386,0.209749,-0.615493,nan,-0.761753,nan,nan,0.698270,0.2,669,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_-0.7854_23_1,-0.021701,0.021055,0.354917,0.115030,0.113120,0.109835,0.094063,0.135217,0.021687,0.754200,0.740831,0.714915,0.635235,0.880426,0.119584,0.772629,0.773488,0.774985,0.750891,0.794389,0.022192,-0.783492,nan,-0.783957,nan,nan,0.024822,0.17,807,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_-1.5708_21_0,-0.021701,0.019397,0.388966,0.148988,0.141663,0.134968,0.117417,0.181111,0.035558,0.872138,0.880969,0.891002,0.718023,1.012785,0.137693,0.722248,0.724168,0.730181,0.692064,0.752427,0.031130,-1.473391,nan,-1.525403,nan,nan,1.094634,0.21,615,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_-1.5708_48_1,-0.021701,-0.021000,0.372371,0.125959,0.123584,0.119860,0.105913,0.146049,0.020800,0.806681,0.796569,0.773205,0.688938,0.932360,0.116406,0.715289,0.717774,0.721256,0.685677,0.744546,0.029682,-1.320273,nan,-1.559039,nan,nan,1.338891,0.19,657,193,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_0.0000_20_0,-0.021701,0.019397,0.374048,0.149567,0.146019,0.142587,0.120710,0.177032,0.030898,0.635645,0.625252,0.609140,0.541007,0.730834,0.098240,0.718008,0.719570,0.723379,0.689989,0.745381,0.028231,-0.023527,nan,-0.025222,nan,nan,0.029606,0.19,642,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_0.0000_21_1,-0.021701,0.021055,0.411978,0.158030,0.154967,0.150569,0.128760,0.187099,0.030917,0.749995,0.732224,0.707034,0.646942,0.852552,0.109213,0.749374,0.751120,0.753606,0.725024,0.773575,0.024864,-0.000758,nan,0.002910,nan,nan,0.025476,0.22,736,193,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_0.7854_38_0,-0.021701,-0.021000,0.402044,0.191037,0.179094,0.169225,0.142946,0.238422,0.054627,0.775206,0.764205,0.744684,0.646498,0.913094,0.144340,0.770462,0.802939,0.805377,0.781784,0.820678,0.145223,0.693450,nan,0.734062,nan,nan,0.402819,0.21,797,194,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_0.7854_39_1,-0.021701,-0.021000,0.381348,0.144073,0.120820,0.114538,0.101068,0.152265,0.086493,0.836765,0.845738,0.844519,0.694948,0.995113,0.157033,0.759297,0.804996,0.808069,0.781668,0.823883,0.176831,0.702701,nan,0.762347,nan,nan,0.443251,0.19,697,196,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_1.5708_27_0,-0.021701,-0.021000,0.365409,0.096535,0.094095,0.091592,0.078477,0.114525,0.018867,0.805430,0.796445,0.788601,0.685401,0.933717,0.118936,0.652658,0.654649,0.655852,0.615754,0.690425,0.037770,-0.013064,nan,-1.541828,nan,nan,1.388454,0.19,507,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.8000_1.5708_46_1,-0.021701,-0.021000,0.377029,0.141083,0.138008,0.130635,0.115128,0.167118,0.025986,0.852631,0.845337,0.826529,0.743729,0.963715,0.107514,0.724261,0.726796,0.731634,0.696567,0.751121,0.028371,-0.004693,nan,-1.552139,nan,nan,1.396355,0.2,648,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
